"","x"
"1260",95066863.5589186
"1261",93375130.2598264
"1262",94862718.8773728
"1263",91312260.2522257
"1264",93413758.3973065
"1265",94874897.6842387
"1266",93185426.1031422
"1267",89589132.4568328
"1268",98336728.4773851
"1269",90202329.6083696
"1270",93190354.0672988
"1271",91727060.9810818
"1272",95876866.128033
"1273",91053894.890043
"1274",92825021.0724898
"1275",94874807.6568954
"1276",91009476.9301471
"1277",93272236.274829
"1278",97764818.7823097
"1279",91852421.3569142
"1280",89787204.4364198
"1281",93671920.4875653
"1282",90356657.5699896
"1283",91923336.6338637
"1284",93476157.2809312
"1285",89700668.5532776
"1286",93387159.9665545
"1287",90198892.3081364
"1288",92341788.3834344
"1289",97121687.9023268
"1290",92166291.2189499
"1291",90716554.1809475
"1292",95627225.0149546
"1293",96466299.8950302
"1294",92466231.0748472
"1295",87586601.921603
"1296",96576089.3518397
"1297",96926975.3171133
"1298",91994195.1313574
"1299",92625034.151909
"1300",90452024.2945269
"1301",89397198.9413401
"1302",92660760.7982541
"1303",96093187.8715737
"1304",87389930.892025
"1305",92690139.1628622
"1306",90359224.9053259
"1307",94268022.7485858
"1308",94407566.2531557
"1309",92158453.8546759
"1310",96312390.044421
"1311",96498243.0524142
"1312",94443383.6977529
"1313",93150364.7351821
"1314",91366709.8623314
"1315",90205980.4619887
"1316",93217907.7759956
"1317",92347834.310978
"1318",96843037.6696875
"1319",87146906.9411084
"1320",89509959.5342059
"1321",89295811.3895497
"1322",93610462.3979661
"1323",92159568.112502
"1324",90792749.4674879
"1325",89301176.855269
"1326",92451954.91942
"1327",90969448.4487456
"1328",93970971.3031536
"1329",89069993.2016061
"1330",93831921.0353368
"1331",94594756.566822
"1332",94985531.3743786
"1333",97923303.1469916
"1334",96781725.5649189
"1335",99068295.2407748
"1336",97400602.5874159
"1337",92722616.0819578
"1338",97872303.8707541
"1339",94582332.0409836
"1340",93971102.1447141
"1341",95397788.461711
"1342",92538562.1143343
"1343",91898614.6071084
"1344",92186530.5318197
"1345",93968162.0811908
"1346",89142871.2378078
"1347",94165966.4933437
"1348",96793257.4619247
"1349",92254049.9399191
"1350",94113637.4700787
"1351",93525353.7816817
"1352",92757516.8567052
"1353",88295041.9343898
"1354",91992177.3621297
"1355",93030874.7108208
"1356",89325286.904176
"1357",96155293.0318276
"1358",94931937.2318513
"1359",97118125.9474919
"1360",93897666.9900703
"1361",94434832.2384208
"1362",91576570.2084118
"1363",98585255.9469441
"1364",94422200.7939399
"1365",90857954.8247355
"1366",93840666.2079024
"1367",95145448.804264
"1368",90011300.6355339
"1369",96306074.2529352
"1370",95505463.8472526
"1371",93696741.4302175
"1372",94214477.026171
"1373",93867738.0074103
"1374",92228325.4618683
"1375",95688402.725456
"1376",99609354.6897863
"1377",93566687.8542223
"1378",95051207.451881
"1379",95286741.0599218
"1380",91878434.2154275
"1381",91125591.3501784
"1382",95362638.9750461
"1383",91974650.3599274
"1384",90521579.4049698
"1385",91530006.5831141
"1386",92057558.9674309
"1387",93922870.1850888
"1388",91393582.064978
"1389",90251994.707822
"1390",90952978.8604234
"1391",92926755.8721614
"1392",96164748.7186218
"1393",91135626.5492869
"1394",93706944.3375988
"1395",88530269.1252806
"1396",90006392.6505092
"1397",98662866.945032
"1398",95114607.8501658
"1399",91936221.3141522
"1400",92215474.4722813
"1401",97068466.7112192
"1402",97099002.9080023
"1403",92257892.4568508
"1404",91568031.4454071
"1405",91676988.2467785
"1406",89607439.7620601
"1407",92440020.9376213
"1408",93937023.7935055
"1409",89065537.990714
"1410",92022594.3087367
"1411",97735189.7352738
"1412",89741256.6154063
"1413",93214945.0713699
"1414",90883407.162962
"1415",98308025.1943933
"1416",92233526.4100419
"1417",91458451.3170511
"1418",92331674.9125134
"1419",91835455.2608305
"1420",96298043.0983676
"1421",96736571.1073511
"1422",95768874.1447532
"1423",92748524.725757
"1424",89803639.6461292
"1425",92211374.6771253
"1426",92618185.8062341
"1427",93409052.715374
"1428",95646761.5623761
"1429",91927879.7570031
"1430",94852809.270424
"1431",91942791.9207933
"1432",91110145.4494223
"1433",97724342.7826122
"1434",97754363.6517932
"1435",89101994.6707553
"1436",89171127.3685928
"1437",90399734.84245
"1438",95466014.608567
"1439",92368871.9689636
"1440",92898206.3959056
"1441",96168213.0208273
"1442",94537189.161668
"1443",93979262.9376425
"1444",91861528.7015672
"1445",89205880.3508431
"1446",93916910.2707756
"1447",95719862.28283
"1448",94396032.0558271
"1449",93704932.291205
"1450",90279575.3072657
"1451",89332134.8536104
"1452",93844795.1929155
"1453",92353348.7801407
"1454",93896563.8024211
"1455",94282218.0364617
"1456",89100346.0898806
"1457",96204848.4688887
"1458",93834403.5393488
"1459",94291083.1154638
"1460",94713008.1436563
"1461",93151612.2880223
"1462",97336760.8020896
"1463",90694407.2195664
"1464",94091489.1428123
"1465",96676852.4465832
"1466",92517420.796693
"1467",96697559.7861048
"1468",96185833.5387612
"1469",92897794.6494792
"1470",95757700.5144938
"1471",92456169.3431381
"1472",95225985.8715029
"1473",90395841.9681979
"1474",90002859.7374805
"1475",97543509.943843
"1476",94072234.3423387
"1477",92218473.3360959
"1478",92054333.4264946
"1479",89004445.3654487
"1480",97348849.0436102
"1481",91837265.2809969
"1482",91844488.3030962
"1483",95936390.816272
"1484",95001301.2827386
"1485",96736088.0609774
"1486",91653364.7993924
"1487",95419366.8046516
"1488",89171847.3739131
"1489",94231112.9456913
"1490",94572906.2859474
"1491",94624749.9357979
"1492",95565598.2837554
"1493",96832197.9917551
"1494",95568703.171114
"1495",91361328.6264579
"1496",97317378.5147872
"1497",93968720.9557941
"1498",91654987.1410869
"1499",89167119.4256186
"1500",88533721.3144726
"1501",90667947.8014886
"1502",90569418.4443003
"1503",93252075.4012195
"1504",92066841.461415
"1505",95804432.0033032
"1506",97767277.1845834
"1507",92332898.8854036
"1508",93391411.7092841
"1509",94025028.1820265
"1510",94820210.9452307
"1511",92733758.051663
"1512",97597894.867153
"1513",96707045.6122934
"1514",93614483.7209819
"1515",94075420.3779773
"1516",95619145.518972
"1517",92428962.4599413
"1518",93094779.5431828
"1519",93693711.0882167
"1520",93986492.9656217
"1521",96604523.4088418
"1522",95801635.0958797
"1523",92941346.7978278
"1524",94309716.7079468
"1525",92316869.3371385
"1526",93671942.1152776
"1527",93297841.3391789
"1528",94330690.1724766
"1529",93877196.1977806
"1530",92465821.0245126
"1531",89283651.3589484
"1532",90793032.910594
"1533",97304469.9162544
"1534",90860804.7453473
"1535",91591110.5417812
"1536",92786025.1008861
"1537",92279823.9165149
"1538",93455364.0347775
"1539",93531036.1170654
"1540",92285309.3543981
"1541",95154243.72449
"1542",95200104.1801718
"1543",96075928.2238725
"1544",94015968.6060247
"1545",97090993.2339861
"1546",95298560.8469121
"1547",94160315.0884476
"1548",91718108.9808698
"1549",94359033.2941114
"1550",96291859.5294638
"1551",94652645.9115692
"1552",91184976.1256928
"1553",94758332.3100851
"1554",90226257.4671173
"1555",90536466.7612478
"1556",94011717.657104
"1557",88933892.1703364
"1558",88548884.5776246
"1559",93241942.4707678
"1560",92793878.652742
"1561",94497113.3397237
"1562",90283718.9543844
"1563",92777705.4658596
"1564",93004308.2907114
"1565",89765943.6367562
"1566",90497545.0319641
"1567",88124621.8494585
"1568",95967453.1141207
"1569",92742694.9014083
"1570",91497570.5338328
"1571",97413158.9008214
"1572",94328327.1176336
"1573",93591618.6249453
"1574",93368363.6657338
"1575",90552685.9413311
"1576",93314522.4781125
"1577",97071021.7140436
"1578",93122086.1589701
"1579",87725203.7837325
"1580",89170584.4820054
"1581",94657967.3054748
"1582",92721871.7295464
"1583",92851982.7621336
"1584",92683096.0677539
"1585",92197432.7883544
"1586",91527320.752182
"1587",92062038.4207138
"1588",89452248.221502
"1589",90347867.6024652
"1590",95566817.0383684
"1591",91660915.1678595
"1592",96530936.3408652
"1593",97648470.8938423
"1594",91579536.3316456
"1595",97250712.7265741
"1596",95861543.1272497
"1597",91807691.2039572
"1598",90873045.6864017
"1599",94576295.1342258
"1600",94238870.4511335
"1601",90327213.4727535
"1602",90064476.1531287
"1603",97047298.3811155
"1604",94876980.2696153
"1605",91124961.4776501
"1606",90116531.7452002
"1607",96411500.0544861
"1608",97001132.8668431
"1609",92413602.3855929
"1610",92591117.7657528
"1611",97659818.2219882
"1612",95016033.938148
"1613",95294262.4209414
"1614",94093335.0515071
"1615",95679128.2704483
"1616",93532676.4668847
"1617",89650183.569172
"1618",90251081.7129498
"1619",92549231.1866539
"1620",92118017.0954104
"1621",92272410.5419133
"1622",93008721.7694523
"1623",94139491.0154414
"1624",87621324.1244982
"1625",96865367.5467593
"1626",95702901.9938171
"1627",91588557.9766299
"1628",99630303.4122643
"1629",95493863.6350942
"1630",88811818.3606064
"1631",93448058.111653
"1632",93023793.6935852
"1633",97115571.3830459
"1634",90953184.7063575
"1635",95028575.289764
"1636",94070926.2135644
"1637",93987460.8410636
"1638",98655497.3315757
"1639",92041459.7412117
"1640",91764461.8597479
"1641",94824148.987149
"1642",93732427.9796643
"1643",98638129.8594816
"1644",96832547.9158372
"1645",96313782.7916815
"1646",96777214.329588
"1647",90498162.1859369
"1648",90926635.6314895
"1649",94113430.8683609
"1650",94810127.9563783
"1651",96799389.326308
"1652",91914646.0953922
"1653",90267098.1846763
"1654",92516982.5405287
"1655",97289757.4407561
"1656",93266151.997886
"1657",94454970.0020557
"1658",97181070.5825268
"1659",93293322.3295923
"1660",96498041.4303685
"1661",91781792.721975
"1662",94205536.5204556
"1663",97091730.2646641
"1664",97622442.4652419
"1665",93317764.1610031
"1666",94870399.9635029
"1667",91364233.7147659
"1668",94374921.3146306
"1669",90870401.7527657
"1670",92593606.1379123
"1671",95212252.5643848
"1672",94743100.3445189
"1673",99588439.8999023
"1674",94914829.6723845
"1675",89764224.3775978
"1676",93883985.4089664
"1677",91635609.3722929
"1678",96140473.4189766
"1679",91971077.6954618
"1680",89169109.1800462
"1681",95649883.6805844
"1682",95596959.302221
"1683",94061923.3175481
"1684",94523314.5493948
"1685",91662468.493561
"1686",96056824.9851375
"1687",92435514.4212936
"1688",89545918.0281121
"1689",93118180.0043649
"1690",90814927.3111315
"1691",93047194.038457
"1692",96322880.6497157
"1693",97874360.4521555
"1694",94897399.067679
"1695",93695133.2174645
"1696",91065279.4945118
"1697",97216888.775296
"1698",97081142.6351706
"1699",95852641.3291519
"1700",92466526.8538075
"1701",95279220.1338092
"1702",92119404.1081735
"1703",94845262.8037186
"1704",96999295.0764266
"1705",92396369.2111304
"1706",94512251.1176945
"1707",94798842.6620025
"1708",94340632.9617769
"1709",92310323.8354882
"1710",94526601.4531635
"1711",97440199.7100763
"1712",94062793.2011513
"1713",96384089.4765528
"1714",97288604.2079955
"1715",96208799.2677261
"1716",94133613.7960831
"1717",91189761.5598955
"1718",94496363.1495533
"1719",91343428.3917169
"1720",93364320.7379299
"1721",98406926.5433881
"1722",92842231.556301
"1723",91471784.4823241
"1724",97809975.997794
"1725",93558540.9819371
"1726",94441940.8639733
"1727",88933627.7475869
"1728",97947745.9786028
"1729",96954330.8564253
"1730",91406208.9699436
"1731",93898788.7747441
"1732",98082078.1792022
"1733",95342463.5860405
"1734",93119916.4681769
"1735",94740959.8858374
"1736",92946386.3684876
"1737",88185655.6230339
"1738",91379102.2589592
"1739",96792538.5790182
"1740",98101291.0649951
"1741",90651275.7310872
"1742",91432348.8154099
"1743",92852365.057101
"1744",89756786.1787315
"1745",93668220.2365062
"1746",94165612.3668033
"1747",95013095.0928942
"1748",93802720.6204907
"1749",97182733.8675123
"1750",92217415.3927676
"1751",95656754.308356
"1752",90063715.4849635
"1753",88380217.9878965
"1754",89790384.3859496
"1755",92005770.0932909
"1756",96270035.5124008
"1757",93367905.1207095
"1758",89547684.6569273
"1759",95978695.8916519
"1760",96131685.6652448
"1761",90034546.8269089
"1762",91878758.9304216
"1763",97549455.3089162
"1764",90735209.1743892
"1765",94583112.3766616
"1766",95742678.7932482
"1767",97947570.1549813
"1768",92164345.407443
"1769",91009165.4618996
"1770",93291325.154149
"1771",90206455.9755028
"1772",94930120.1121529
"1773",91551516.7418842
"1774",91365668.9054742
"1775",92645403.5423603
"1776",94128308.5503766
"1777",91339264.4513081
"1778",98544705.1950777
"1779",92356967.2591718
"1780",91719560.168011
"1781",94809229.2829859
"1782",92860898.0846006
"1783",90017232.9298906
"1784",95980095.3269724
"1785",89066159.2542254
"1786",93290979.7450704
"1787",87872262.7291389
"1788",90651718.7437434
"1789",90454525.7215367
"1790",93052122.6461741
"1791",94993223.8410815
"1792",92598639.2212917
"1793",96761426.9375711
"1794",91787070.3445087
"1795",89569959.7274694
"1796",88913004.8389277
"1797",88676364.5244758
"1798",96980503.8369896
"1799",93493203.7342236
"1800",95035551.4801554
"1801",91764361.1529932
"1802",95014363.4196945
"1803",94107993.8040839
"1804",98692230.3350558
"1805",94213265.9382108
"1806",90180678.5101572
"1807",92672569.0444547
"1808",93100824.2531228
"1809",95388713.3201391
"1810",96204049.0433286
"1811",90473958.5421834
"1812",95538271.3299478
"1813",88766377.6908203
"1814",91706107.9243422
"1815",88081416.9577225
"1816",94151798.4853594
"1817",92601671.5378512
"1818",97072973.8535439
"1819",96847498.3538263
"1820",95346007.2322904
"1821",93007647.8506086
"1822",98290320.8785184
"1823",94132921.1092847
"1824",90847462.5335395
"1825",91089121.4147943
"1826",93086248.179803
"1827",90140020.2726167
"1828",95805293.2152692
"1829",95980173.6252016
"1830",95377730.4699349
"1831",98015246.2404285
"1832",88235205.065074
"1833",95332355.0188685
"1834",92156302.3296928
"1835",93111988.4563679
"1836",95177498.0065938
"1837",96550609.0178474
"1838",92978340.2676434
"1839",93224234.7085927
"1840",94353948.9168747
"1841",90141112.7046456
"1842",91487667.7748749
"1843",93699053.2199678
"1844",97368804.4839808
"1845",95122035.3343178
"1846",88671038.5713271
"1847",93068457.9358838
"1848",95082245.0266693
"1849",92405327.2607017
"1850",91674957.3161545
"1851",91363223.4024801
"1852",93870443.8243886
"1853",91839634.4557398
"1854",95967723.1550738
"1855",90424001.6647918
"1856",91795885.7591623
"1857",96411590.0588279
"1858",95516749.6184961
"1859",91787921.800411
"1860",97329695.4407148
"1861",96726871.0050513
"1862",96624201.0538873
"1863",94010340.1829141
"1864",88570595.3710532
"1865",92003966.2994007
"1866",97899761.6061203
"1867",90320810.3363554
"1868",88010747.6819147
"1869",97237082.552708
"1870",90291559.5576764
"1871",96975316.9283283
"1872",97368003.0439847
"1873",95576005.8324939
"1874",97239518.5638689
"1875",95466647.5905581
"1876",93669611.4428213
"1877",97732590.2866495
"1878",98792048.5813323
"1879",91410060.9638275
"1880",96751675.235891
"1881",88757350.5440883
"1882",95831430.4482385
"1883",93135015.2206661
"1884",95390744.9201514
"1885",91152165.1707363
"1886",96495951.0125387
"1887",90349901.8699702
"1888",92266544.619661
"1889",95097397.7263784
"1890",94546850.3396352
"1891",90718786.2372977
"1892",94973443.964809
"1893",92460713.0172291
"1894",91177170.4043444
"1895",93703450.6532747
"1896",91088077.4469846
"1897",89069214.0672908
"1898",97143177.0845656
"1899",93234727.7814723
"1900",94715348.4796918
"1901",91756443.3196408
"1902",92672795.6329696
"1903",89921327.0038318
"1904",89197640.6691011
"1905",93024628.6127606
"1906",91412054.5193338
"1907",93973376.5458575
"1908",97975178.2731335
"1909",94430951.6383936
"1910",98103666.9404247
"1911",91793680.8775537
"1912",93478731.6939842
"1913",89897336.8663327
"1914",92470844.1943946
"1915",92857670.151389
"1916",90476623.8562045
"1917",93798259.144033
"1918",91705980.5086404
"1919",89075427.3486636
"1920",90469543.5080433
"1921",90879537.9792456
"1922",91945836.3413929
"1923",92908000.0141325
"1924",94831559.6121442
"1925",98448415.3146591
"1926",97607335.5377878
"1927",92368554.1072008
"1928",91428606.3012202
"1929",98845586.7297035
"1930",98864132.6614274
"1931",87253044.4097622
"1932",92122498.0825942
"1933",92697298.0336207
"1934",88511519.884191
"1935",90582681.5908825
"1936",90605287.139786
"1937",98273708.9446104
"1938",90088974.8349399
"1939",93617876.4967631
"1940",95744653.1523108
"1941",94293905.728128
"1942",97830895.9998023
"1943",93397720.0793826
"1944",91873737.379157
"1945",98515870.8927651
"1946",97721823.101682
"1947",88707686.9848813
"1948",91545431.3189359
"1949",92253973.5058825
"1950",95068827.5975286
"1951",96145863.4466048
"1952",98993876.8198247
"1953",95447869.2780684
"1954",95473099.3215497
"1955",92427711.2755611
"1956",92495963.5987098
"1957",95943615.4684219
"1958",95688138.0640112
"1959",97741068.8876583
"1960",91756884.4372501
"1961",89832925.687692
"1962",92923188.1299137
"1963",95125491.7330371
"1964",95412070.9547304
"1965",93038542.1418908
"1966",94342648.3570034
"1967",89725519.6749461
"1968",93241397.981809
"1969",95961725.4167522
"1970",89965121.2108771
"1971",92681573.7316124
"1972",94533780.18613
"1973",95461880.4283593
"1974",90464659.6123701
"1975",95244411.6504643
"1976",93150059.1290536
"1977",94896461.0658243
"1978",94825641.8462399
"1979",90951980.2996096
"1980",93597884.3596206
"1981",93079122.204388
"1982",93471029.4817934
"1983",89259417.5656896
"1984",93755009.6809033
"1985",91618730.9109391
"1986",92589971.1001272
"1987",92653417.3964976
"1988",97566760.5850074
"1989",93141468.7152835
"1990",95453301.7902869
"1991",94925990.0992789
"1992",96053314.6072252
"1993",88631976.0014533
"1994",96352905.7838076
"1995",94830500.832913
"1996",98026620.1209817
"1997",91929106.2350271
"1998",89268586.6121382
"1999",92654403.5668451
"2000",90487856.4752552
"2001",98371416.8905603
"2002",90204028.7382367
"2003",92684800.6142098
"2004",92253340.6263714
"2005",92915335.485
"2006",91025491.9993923
"2007",92380132.2517148
"2008",96168581.6814642
"2009",90080372.0589173
"2010",93720596.0578161
"2011",88492782.0430936
"2012",91999037.4509371
"2013",94823364.9779341
"2014",91837731.9159681
"2015",90854581.3273304
"2016",91167633.0489041
"2017",95622118.3559773
"2018",95623654.2041003
"2019",96230273.5821976
"2020",94657069.9553473
"2021",93525751.597301
"2022",91533461.2201003
"2023",92318380.6722305
"2024",96685468.3156956
"2025",95206392.054855
"2026",95781027.6784942
"2027",93958371.5470795
"2028",93979813.7513817
"2029",95198401.1599476
"2030",93161715.0433474
"2031",95195348.438202
"2032",92197584.1388137
"2033",96239768.7425528
"2034",95704290.6587567
"2035",94755153.0901964
"2036",91660933.2996767
"2037",96434906.0338707
"2038",93452186.8139557
"2039",93922751.9123819
"2040",92435479.1886969
"2041",94080896.4205397
"2042",91538032.0682157
"2043",92094169.9244263
"2044",94070692.3803113
"2045",96066712.8200314
"2046",95611181.681187
"2047",90293012.3586033
"2048",91907228.7267131
"2049",90849489.5087321
"2050",96176910.7587472
"2051",94435333.1539616
"2052",93747067.6979962
"2053",92129398.2107943
"2054",92486301.5579141
"2055",88548622.1508196
"2056",94058946.5183133
"2057",91277519.56542
"2058",94569474.4771511
"2059",93029843.1721037
"2060",97867552.4839069
"2061",94667260.3527174
"2062",96218545.5903922
"2063",95537377.8519875
"2064",92455974.6547908
"2065",92374381.0644884
"2066",93835271.9090714
"2067",98110244.0649418
"2068",94774231.1388974
"2069",93279202.8739368
"2070",96535958.5121885
"2071",96132554.125477
"2072",93798977.1292708
"2073",90265356.0577628
"2074",92126060.9207394
"2075",91511539.033745
"2076",94758908.4713179
"2077",93979814.9659756
"2078",91611991.7124388
"2079",88652197.7135669
"2080",90342209.365728
"2081",92288134.0261606
"2082",97362234.2626731
"2083",95461613.9945064
"2084",95830533.5841462
"2085",95968088.6741725
"2086",96239550.2744991
"2087",88916049.1550388
"2088",93116646.5126182
"2089",90941437.1513573
"2090",96393885.0297841
"2091",93042039.0569758
"2092",97346839.5394747
"2093",88357532.9168586
"2094",93139870.2491242
"2095",95350562.2503774
"2096",95891990.479344
"2097",95277871.4966403
"2098",92496356.4977763
"2099",89625024.538605
"2100",95573430.5050771
"2101",90532710.7693658
"2102",92228805.1021404
"2103",97583467.8092379
"2104",96406458.6066568
"2105",91009012.043227
"2106",92220951.0729124
"2107",91949007.1825434
"2108",91098824.6308893
"2109",94454262.1714437
"2110",93137141.6359602
"2111",97149087.0980759
"2112",89912537.7123685
"2113",94712956.1469675
"2114",94937172.9076551
"2115",97841163.6178889
"2116",91758675.7746114
"2117",95898109.0601349
"2118",92376696.7938198
"2119",92980560.8266288
"2120",92539300.2735874
"2121",93094090.4269713
"2122",92341609.9372456
"2123",95693001.9458231
"2124",92561713.7469918
"2125",91054311.079671
"2126",95173779.5571027
"2127",93302862.3193467
"2128",95778457.0411962
"2129",94409330.4406048
"2130",95085980.6470449
"2131",98210430.9656831
"2132",90574779.731201
"2133",96029502.9164012
"2134",91390843.1139825
"2135",94454326.4464497
"2136",95072238.7767539
"2137",95003085.4020475
"2138",98119701.9983466
"2139",93624953.5659888
"2140",97616021.5884263
"2141",92747902.1389415
"2142",94302101.3423666
"2143",95489389.2003683
"2144",93287485.6344279
"2145",91962010.7685407
"2146",95959825.8433363
"2147",89222259.2989936
"2148",96756655.9327096
"2149",88803086.2388615
"2150",93703890.4884472
"2151",93897152.7827148
"2152",90180270.5162671
"2153",94594918.2535915
"2154",92006973.6049804
"2155",93764499.5678812
"2156",91448951.8737863
"2157",92851697.125588
"2158",89239739.4808138
"2159",91187226.7001944
"2160",90211835.2804461
"2161",94815359.1130436
"2162",89858643.5592477
"2163",92322152.8590274
"2164",91572036.6126821
"2165",93154584.0574205
"2166",97772073.2579555
"2167",93232338.4626032
"2168",97047982.167053
"2169",89874295.9028385
"2170",91436079.0879353
"2171",97008969.9431651
"2172",96189071.1510261
"2173",97031113.0062543
"2174",92751268.7090481
"2175",91040782.2936977
"2176",91181963.0528957
"2177",90422970.6698646
"2178",91091446.9864717
"2179",96123628.9860336
"2180",90549635.7866748
"2181",92494813.0270144
"2182",94691001.8012415
"2183",90002320.7516427
"2184",93708202.3798058
"2185",96496972.1274216
"2186",96638419.175811
"2187",92458225.6102611
"2188",94188396.191009
"2189",91108946.5476564
"2190",96698239.7417146
"2191",94595095.7712841
"2192",99130222.5583172
"2193",94402758.9653228
"2194",95487089.8644363
"2195",94568235.1093497
"2196",94858506.8005427
"2197",90578656.7750812
"2198",97407785.9000133
"2199",90795713.1062274
"2200",91480969.421309
"2201",98292594.900075
"2202",94063033.5376226
"2203",91492156.0326577
"2204",94057434.0061925
"2205",97547366.6022563
"2206",90695799.5020171
"2207",95507115.741763
"2208",95592779.0928309
"2209",91444428.2948073
"2210",90006080.7245307
"2211",100080869.120894
"2212",95932814.5324582
"2213",96084405.7273161
"2214",91464638.9568342
"2215",90996025.6864786
"2216",93115755.0629607
"2217",98908928.3199444
"2218",95353470.6838763
"2219",94162205.2193533
"2220",92327484.283057
"2221",94594597.122869
"2222",93081483.3806916
"2223",93413918.3379523
"2224",95846816.1867426
"2225",97024724.3480834
"2226",91069649.2338841
"2227",95081475.644171
"2228",94477082.7096254
"2229",92152508.6370525
"2230",90641727.1099371
"2231",93318053.2001873
"2232",95769560.4449562
"2233",97742394.247067
"2234",89010057.7374813
"2235",92881877.9675742
"2236",90823857.2771648
"2237",96009546.5703098
"2238",92783157.8047542
"2239",92814391.6602817
"2240",94135211.4404964
"2241",91423701.5086966
"2242",89923773.9976333
"2243",92462694.2274092
"2244",96377201.5295429
"2245",92455316.7431148
"2246",93465488.1260142
"2247",92841789.3783212
"2248",96113104.8381843
"2249",93549033.4362657
"2250",95949856.4242311
"2251",94029217.0790334
"2252",96529976.418416
"2253",94135663.3204083
"2254",93178795.2930587
"2255",92432930.0572634
"2256",98091436.4366789
"2257",96799040.5754912
"2258",95631957.0536413
"2259",98012149.918864
"2260",92400904.661916
"2261",95387414.7360295
"2262",97212896.4469515
"2263",95207185.7653518
"2264",94790873.8098377
"2265",92635781.5348473
"2266",96335754.4072093
"2267",89665375.6836256
"2268",91247417.898674
"2269",90931949.2183133
"2270",93549176.6558531
"2271",91346071.3818748
"2272",95539538.0987232
"2273",93194483.1675285
"2274",88440794.9758525
"2275",96125581.2555574
"2276",92122599.9196232
"2277",93915643.6146417
"2278",93829607.6461129
"2279",94301173.8337808
"2280",91713528.4216668
"2281",96403726.8484499
"2282",90114421.3188206
"2283",94964720.5424675
"2284",89989487.1900028
"2285",92856500.3011585
"2286",93359619.452434
"2287",95902531.0911505
"2288",88948254.0260771
"2289",92820379.0327031
"2290",92948584.5172593
"2291",95124912.0179513
"2292",95081745.9047139
"2293",92531245.108307
"2294",88516253.0086785
"2295",91776713.30857
"2296",91388348.2930035
"2297",93310578.22254
"2298",90624360.6174582
"2299",97568328.4752745
"2300",89333326.1422157
"2301",92733730.2739796
"2302",93280044.7683911
"2303",92036831.7106816
"2304",94114914.5338256
"2305",89120822.8207314
"2306",91666113.6308387
"2307",95234197.6487919
"2308",96107628.9582277
"2309",97181679.9082959
"2310",89566983.2903315
"2311",93355075.4061145
"2312",95491694.1155671
"2313",91761871.5425456
"2314",98279353.2391303
"2315",89880749.0696105
"2316",88105411.5278843
"2317",92388077.7754795
"2318",91082328.988752
"2319",93154597.3571866
"2320",95656184.1519602
"2321",92147829.1029411
"2322",93297488.3615198
"2323",92040290.8578793
"2324",98194639.5044461
"2325",89821725.4932834
"2326",95424773.9884398
"2327",95843735.4801152
"2328",92736244.224759
"2329",96741530.9719576
"2330",90188617.5350661
"2331",98129567.3310817
"2332",94806948.3119608
"2333",93035169.7919262
"2334",91391530.6999402
"2335",91619595.5582036
"2336",95199168.7631273
"2337",94461733.459548
"2338",93230844.7266812
"2339",91643179.2865123
"2340",90107709.7689231
"2341",99684311.2508542
"2342",94110945.8197613
"2343",96482756.3649616
"2344",95340028.8957319
"2345",89462949.2370147
"2346",89174450.5086156
"2347",90284030.7971754
"2348",98092542.9497744
"2349",94140677.7822402
"2350",93206580.4814934
"2351",93701635.744512
"2352",93833569.1650084
"2353",92311980.9806263
"2354",91698692.9258653
"2355",88555038.9814811
"2356",95088678.6037196
"2357",90961019.5909827
"2358",90199594.18545
"2359",94118015.5660389
"2360",94565223.8374588
"2361",94219044.7215816
"2362",91808047.124588
"2363",93963177.4108819
"2364",94338394.6329373
"2365",93913279.7673315
"2366",90627795.0242254
"2367",89868416.0333975
"2368",93057145.2414812
"2369",92670216.4152418
"2370",91558701.3716887
"2371",96854110.6511502
"2372",94297110.0323538
"2373",89199969.0268485
"2374",90454442.4029548
"2375",90153962.3576412
"2376",93404503.2661285
"2377",91624519.5716483
"2378",93028457.2562164
"2379",94223708.6412332
"2380",89221547.3199601
"2381",94300606.8666269
"2382",94467154.9201494
"2383",96415305.0871738
"2384",92108331.1391118
"2385",97698978.2983656
"2386",95875092.0737256
"2387",92277108.1673281
"2388",97436150.1652798
"2389",95933285.9044638
"2390",93554225.836611
"2391",93344807.9047543
"2392",92152482.4091891
"2393",100825097.185763
"2394",90797651.440807
"2395",95771766.3625677
"2396",94196402.8273187
"2397",92249388.2154746
"2398",92602373.1507746
"2399",92106006.2076364
"2400",92871059.7499449
"2401",91084349.4867267
"2402",91513621.322479
"2403",96774945.6832119
"2404",91716448.1760406
"2405",92095842.8481247
"2406",93532086.8359075
"2407",90850237.8956634
"2408",94794726.4827053
"2409",96052738.3401397
"2410",95403816.3804129
"2411",94360386.3725656
"2412",91750050.4935445
"2413",96852667.6197614
"2414",94096579.4145371
"2415",97703255.3761033
"2416",94269342.1263393
"2417",90859688.3268017
"2418",92757682.0392986
"2419",89265222.3969525
"2420",94831231.8650394
"2421",97092763.2854085
"2422",94802013.8497266
"2423",89106879.114605
"2424",91895697.4186035
"2425",95969835.3835515
"2426",90751330.4724049
"2427",96618493.2480675
"2428",95970771.41024
"2429",95451343.1828206
"2430",96162881.8949474
"2431",91535695.9107053
"2432",91951516.7157819
"2433",88839331.6632733
"2434",92900700.6167637
"2435",93244978.7064355
"2436",93165602.8242801
